date,asn,is_up_and_open,ixp,as_name,type,method,count_of_as,total_nets,total_discarded_nets,total_nets_without_discards
2022-05-01 00:00:00,269484,S,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,269484,S,br-gru,STARTTELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269496,S,br-gru,SaturnoTech_Fibra,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269501,S,br-gru,OneTech_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269517,S,br-gru,SpaceNET,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269519,S,br-gru,UAU_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269523,S,br-gru,Life_Connections,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269535,S,br-gru,TEC_PLUS,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269552,S,br-gru,Netbrax,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,269566,S,br-gru,PHI_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269568,S,br-gru,MB_INTERNET,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,269572,S,br-gru,SPEED_JET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269574,S,br-gru,SMARTTELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269587,S,br-gru,OMEGA_PROVEDOR,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,269589,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,269614,S,br-gru,ONLLINE_TELECOM,Híbrido,asy24,1,2,0,2
2022-05-01 00:00:00,269626,S,br-gru,INDAIAFIBRA,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269627,S,br-poa,Exa Internet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269627,S,br-gru,Exa_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269628,S,br-gru,SPEED_NET_INTERNET_BANDA_LARGA,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,269632,S,br-gru,OPS_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269636,S,br-gru,ACTIVEX,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269639,S,br-gru,WORKSAT_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269640,S,br-gru,NETCITY,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,269646,S,br-gru,G4NET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269651,S,br-gru,Verax_Redes,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269659,S,br-gru,TORRESNET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269661,S,br-gru,onciti,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269665,S,br-gru,LEKST,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269667,S,br-gru,Acesso3w,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269670,S,br-gru,COMMCORP,sym,asy24,1,4,0,4
2022-05-01 00:00:00,269671,S,br-gru,MoraisNet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269672,S,br-gru,R_L_TELECON,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269673,S,br-gru,Libercom,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,269674,S,br-gru,EZER_NET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269676,S,br-gru,FORCA_E_ACAO_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269678,S,br-poa,NETGTI,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269683,S,br-gru,REDNET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,269687,S,br-gru,INOVA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269687,S,br-poa,INOVA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,269690,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,269694,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,269705,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,269708,S,br-gru,EMENET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,269712,S,br-gru,OCTA_TELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,27008,S,us-sea,BendTel,sym,asy24,1,15,0,15
2022-05-01 00:00:00,270240,S,br-gru,N_V_NETWORK,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270241,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270248,S,br-gru,VIA_FIBER,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270263,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270270,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270271,S,br-gru,HIGH_SPEED,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270283,S,br-gru,MIX_NET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270285,S,br-gru,LX7,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270289,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270294,S,br-gru,LIKELINK_TELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270295,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270299,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270306,S,br-gru,PHOENIX_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270311,S,br-gru,BSB_LINK_FIBRA,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270333,S,br-gru,NCT_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270336,S,br-gru,Careassunet,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270340,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270341,S,br-gru,FUTEL_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270350,S,br-gru,RDS_TECNOLOGIA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270352,S,br-gru,Lig_Fibra,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270355,S,br-gru,VDNET_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270361,S,br-gru,KONNECT,asy_out,asy24,1,2,0,2
2022-05-01 00:00:00,270362,S,br-gru,Fibercomp,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270375,S,br-gru,ConnectTelecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270382,S,br-gru,NOVANETFIBRA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270389,S,br-gru,HNA_Conecta,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,270393,S,br-gru,IPT,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270398,S,br-gru,FLG,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270417,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270425,S,br-gru,Wave_Connect,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270430,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270442,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270447,S,br-gru,Conect,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270465,S,br-poa,CRSTELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270468,S,br-gru,INTERPRO,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270477,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270482,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270505,S,br-gru,ANCORA_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270522,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270538,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270540,S,br-gru,WebNet_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270550,S,br-gru,TELETELNET,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270577,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270581,S,br-gru,JetNetwork,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270586,S,br-gru,B2_Networks,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270590,S,br-gru,IPCONECTA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270591,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270594,S,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270598,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270602,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270606,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270609,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270611,S,br-gru,FiberWi,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270622,S,br-gru,AGINET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270623,S,br-gru,DATTAS,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270624,S,br-gru,Live_Fibra_Telecom_Ltda,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270639,S,br-gru,EGTECH_s1,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270653,S,br-gru,Speed_Network_Telecom_LTDA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270654,S,br-gru,Conecta_Gold,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270668,S,br-gru,NET_TELECOM_LTDA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270673,S,br-gru,IMPACTO,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270674,S,br-gru,WebFiber_Telecom,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270675,S,br-gru,QualiTi_Internet,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270682,S,br-gru,TORRESCONECT,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270685,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270689,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270701,S,br-gru,JSV_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270704,S,br-gru,Mais_Norte,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270706,S,br-gru,LAN_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270735,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270746,S,br-poa,HBC,asy_out,asy24,1,4,0,4
2022-05-01 00:00:00,270746,S,br-gru,HBC,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270760,S,br-gru,AR_TECNOLOGIA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270763,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270766,S,br-gru,UNE,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270771,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270772,S,br-gru,uniao_fibra_telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270776,S,br-gru,Hiperlink_Telecom_LTDA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270777,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270795,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270803,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270814,S,br-gru,ZaaZ,sym,asy24,1,9,0,9
2022-05-01 00:00:00,270820,S,br-gru,Compunet_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270826,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270838,S,br-gru,Neidnet_Telecomunicacoes,sym,asy24,1,4,0,4
2022-05-01 00:00:00,270851,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270857,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270860,S,br-gru,INOVARNET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270863,S,br-gru,MAXX,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270877,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270878,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270905,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270907,S,br-gru,ITTV,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270916,S,br-gru,Fibercon,sym,asy24,1,2,0,2
2022-05-01 00:00:00,270921,S,br-gru,cross_connect,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270922,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270923,S,br-gru,FETEL45,sym,asy24,1,3,0,3
2022-05-01 00:00:00,270932,S,br-gru,IN9NET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270949,S,br-gru,Vello_Fibra,sym,asy24,1,1,0,1
2022-05-01 00:00:00,270976,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,270986,S,br-gru,Khromos_Net,asy_out,asy24,1,2,0,2
2022-05-01 00:00:00,271010,S,br-gru,TOTALNET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271011,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271018,S,br-gru,Universal_Net,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,271022,S,br-gru,iSonix,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,271023,S,br-gru,Telex_Fibra,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271027,S,br-gru,SUL_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271033,S,br-gru,CONNECT_BANDA_LARGA,asy_out,asy24,1,2,0,2
2022-05-01 00:00:00,271042,S,br-gru,Bot_Internet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271046,S,br-gru,EDNET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271059,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271069,S,br-gru,A4_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271075,S,br-gru,Fibernet,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,271110,S,br-gru,LEWITEL,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271112,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271115,S,br-gru,FIBRADOS_WEB,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271117,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271131,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271138,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271143,S,br-gru,Fjtec_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271150,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271185,S,br-gru,BRTELE,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,271201,S,br-gru,Vianet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271203,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271247,S,br-gru,RS_SUL,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271247,S,br-poa,RS_SUL,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271253,S,br-gru,LINK_BRASIL,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271257,S,br-gru,Powernet_Brag,asy_out,asy24,1,2,0,2
2022-05-01 00:00:00,271258,S,br-gru,Erick_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271262,S,br-gru,COMETAFIBER,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,271266,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271284,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271298,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271300,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271327,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271328,S,br-gru,Turbonet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271337,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271343,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271347,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271358,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271375,S,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271380,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271381,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271385,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271387,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271402,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271404,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271407,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271410,S,br-gru,Smart_Connecting,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271412,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271414,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271432,S,br-gru,Telecom_Click,sym,asy24,1,1,0,1
2022-05-01 00:00:00,271437,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271456,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271458,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271466,S,br-gru,UCTELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,271474,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271477,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271478,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271479,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271500,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271508,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271529,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271533,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271537,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271544,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271553,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271561,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271562,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271566,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271578,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,2716,S,br-poa,TCHE,sym,asy24,1,161,0,161
2022-05-01 00:00:00,271626,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271652,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271670,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271689,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271692,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271694,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271701,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271703,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271722,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271733,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271739,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271740,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271745,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271758,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271761,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,271771,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272161,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272195,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272207,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272210,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272221,S,br-poa,Tel3 Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,272230,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272256,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272447,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272458,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272462,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272472,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272484,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272488,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272505,S,br-gru,Vamosnet,sym,asy24,1,1,0,1
2022-05-01 00:00:00,272526,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,272559,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,27400,S,us-sea,Clearfly Communications,sym,asy24,1,10,0,10
2022-05-01 00:00:00,27578,S,us-sea,Airbridge Broadband,asy_in,asy24,1,4,1,3
2022-05-01 00:00:00,27618,S,us-sea,T. Grand Networks Inc. / QuickStream Internet,sym,asy24,1,7,0,7
2022-05-01 00:00:00,27693,S,br-gru,NipBr_s2,sym,asy24,1,49,0,49
2022-05-01 00:00:00,27715,S,br-gru,AS27715,sym,asy24,1,429,0,429
2022-05-01 00:00:00,27720,S,br-gru,citta_telecom-v4,sym,asy24,1,13,0,13
2022-05-01 00:00:00,27768,S,br-gru,COPACO,sym,asy24,1,22,0,22
2022-05-01 00:00:00,28001,S,br-gru,Lacnic-v4,sym,asy24,1,2,0,2
2022-05-01 00:00:00,28008,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,28125,S,br-gru,Elo_Net,sym,asy24,1,4,0,4
2022-05-01 00:00:00,28126,S,br-gru,BRISANET,sym,asy24,1,37,0,37
2022-05-01 00:00:00,28127,S,br-gru,CAMBRIDGETELECOM-v4,sym,asy24,1,2,0,2
2022-05-01 00:00:00,28130,S,br-gru,CERTTO_TELECOM,sym,asy24,1,45,0,45
2022-05-01 00:00:00,28131,S,br-gru,NET_COM,sym,asy24,1,9,0,9
2022-05-01 00:00:00,28132,S,br-poa,Tri Telecom,sym,asy24,1,13,0,13
2022-05-01 00:00:00,28135,S,br-gru,anid-v4,sym,asy24,1,43,0,43
2022-05-01 00:00:00,28140,S,br-gru,MaxiWeb-v4,sym,asy24,1,9,0,9
2022-05-01 00:00:00,28142,S,br-gru,DIPELNET,sym,asy24,1,21,0,21
2022-05-01 00:00:00,28143,S,br-gru,DFHI-v4,sym,asy24,1,1,0,1
2022-05-01 00:00:00,28145,S,br-gru,Rline,sym,asy24,1,18,0,18
2022-05-01 00:00:00,28146,S,br-gru,Mhnet,asy_out,asy24,1,93,0,93
2022-05-01 00:00:00,28146,S,br-poa,MHNET TELECOM,sym,asy24,1,93,0,93
2022-05-01 00:00:00,28148,S,br-poa,Safeweb,sym,asy24,1,1,0,1
2022-05-01 00:00:00,28152,S,br-gru,navinet-v4,sym,asy24,1,17,0,17
2022-05-01 00:00:00,28153,S,br-gru,Micropic,sym,asy24,1,23,0,23
2022-05-01 00:00:00,28154,S,br-gru,Artelecom-v4,asy_out,asy24,1,8,0,8
2022-05-01 00:00:00,28158,S,br-gru,Ampernet,sym,asy24,1,30,0,30
2022-05-01 00:00:00,28161,S,br-gru,Piernet,sym,asy24,1,11,0,11
2022-05-01 00:00:00,28163,S,br-gru,CosmoNET,asy_out,asy24,1,8,0,8
2022-05-01 00:00:00,28165,S,br-poa,WCS,sym,asy24,1,71,68,3
2022-05-01 00:00:00,28165,S,br-gru,wcs-v4,sym,asy24,1,71,0,71
2022-05-01 00:00:00,28166,S,br-gru,Telecom_SA,sym,asy24,1,46,0,46
2022-05-01 00:00:00,28166,S,br-poa,Tesa Telecom,sym,asy24,1,46,0,46
2022-05-01 00:00:00,28169,S,br-poa,Bitcom,sym,asy24,1,57,0,57
2022-05-01 00:00:00,28169,S,br-gru,Bitcom-v4,sym,asy24,1,57,0,57
2022-05-01 00:00:00,28171,S,br-gru,SO_do_Brasil,sym,asy24,1,31,0,31
2022-05-01 00:00:00,28173,S,br-gru,Dinamica_Telecom,sym,asy24,1,25,0,25
2022-05-01 00:00:00,28176,S,br-gru,QuickSoft-v4,sym,asy24,1,10,0,10
2022-05-01 00:00:00,28178,S,br-gru,nwi-v4,sym,asy24,1,23,0,23
2022-05-01 00:00:00,2818,S,uk-lnd,BBC,sym,asy24,1,57,0,57
2022-05-01 00:00:00,28184,S,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,28186,S,br-gru,ITS_Telecom-v4,sym,asy24,1,127,0,127
2022-05-01 00:00:00,28187,S,br-gru,Stratus_s1,sym,asy24,1,10,0,10
2022-05-01 00:00:00,28189,S,br-gru,CMA,sym,asy24,1,16,0,16
2022-05-01 00:00:00,28191,S,br-gru,Jupiter,sym,asy24,1,18,0,18
2022-05-01 00:00:00,28196,S,br-gru,BV,sym,asy24,1,2,0,2
2022-05-01 00:00:00,28198,S,br-gru,Sempre_Internet,sym,asy24,1,66,0,66
2022-05-01 00:00:00,28201,S,br-gru,valenet-s2,sym,asy24,1,136,0,136
2022-05-01 00:00:00,28202,S,nl-ams,MASTER - Rede Brasileira de Comunicacao Ltda,sym,asy24,1,403,0,403
2022-05-01 00:00:00,28202,S,br-gru,rbc-v4,sym,asy24,1,403,0,403
