date,asn,ixp,as_name,type,method,count_of_as,total_nets,total_discarded_nets,total_nets_without_discards
2022-05-01 00:00:00,268473,br-poa,LINKSUL,sym,any23,1,2,0,2
2022-05-01 00:00:00,268473,br-poa,LINKSUL,sym,any24,1,2,0,2
2022-05-01 00:00:00,268473,br-poa,LINKSUL,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268473,br-poa,LINKSUL,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268478,br-gru,ZUTTO_NET,sym,any23,1,2,0,2
2022-05-01 00:00:00,268478,br-gru,ZUTTO_NET,sym,any24,1,2,0,2
2022-05-01 00:00:00,268478,br-gru,ZUTTO_NET,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268478,br-gru,ZUTTO_NET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268485,br-gru,Fibra_Ativa,sym,any23,1,4,0,4
2022-05-01 00:00:00,268485,br-gru,Fibra_Ativa,sym,any24,1,4,0,4
2022-05-01 00:00:00,268485,br-gru,Fibra_Ativa,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268485,br-gru,Fibra_Ativa,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268496,br-poa,Vianet,sym,any23,1,2,0,2
2022-05-01 00:00:00,268496,br-poa,Vianet,sym,any24,1,2,0,2
2022-05-01 00:00:00,268496,br-poa,Vianet,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268496,br-poa,Vianet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268502,br-gru,SINAL_DO_CEU_TELECOM,sym,any23,1,3,0,3
2022-05-01 00:00:00,268502,br-gru,SINAL_DO_CEU_TELECOM,sym,any24,1,3,0,3
2022-05-01 00:00:00,268502,br-gru,SINAL_DO_CEU_TELECOM,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268502,br-gru,SINAL_DO_CEU_TELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268504,br-gru,VM_NET_TELECOM,asy_out,any24,1,1,0,1
2022-05-01 00:00:00,268504,br-gru,VM_NET_TELECOM,asy_out,asy24,1,1,0,1
2022-05-01 00:00:00,268504,br-gru,VM_NET_TELECOM,Híbrido,any23,1,2,0,2
2022-05-01 00:00:00,268504,br-gru,VM_NET_TELECOM,Híbrido,asy23,1,2,0,2
2022-05-01 00:00:00,268509,br-gru,COMPLETA,sym,any23,1,3,0,3
2022-05-01 00:00:00,268509,br-gru,COMPLETA,sym,any24,1,3,0,3
2022-05-01 00:00:00,268509,br-gru,COMPLETA,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268509,br-gru,COMPLETA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268512,br-gru,VOO_TELECOM,sym,any23,1,1,0,1
2022-05-01 00:00:00,268512,br-gru,VOO_TELECOM,sym,any24,1,1,0,1
2022-05-01 00:00:00,268512,br-gru,VOO_TELECOM,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268512,br-gru,VOO_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268520,br-gru,HSP_Telecom,sym,any23,1,3,0,3
2022-05-01 00:00:00,268520,br-gru,HSP_Telecom,sym,any24,1,3,0,3
2022-05-01 00:00:00,268520,br-gru,HSP_Telecom,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268520,br-gru,HSP_Telecom,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268525,br-gru,Licknet_s4,sym,any23,1,4,0,4
2022-05-01 00:00:00,268525,br-gru,Licknet_s4,sym,any24,1,4,0,4
2022-05-01 00:00:00,268525,br-gru,Licknet_s4,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268525,br-gru,Licknet_s4,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268538,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268538,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268538,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268538,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268546,br-gru,Global_Live,sym,any23,1,3,0,3
2022-05-01 00:00:00,268546,br-gru,Global_Live,sym,any24,1,3,0,3
2022-05-01 00:00:00,268546,br-gru,Global_Live,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268546,br-gru,Global_Live,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268548,br-gru,GRUPO_NET_SOLUTION,sym,any23,1,2,0,2
2022-05-01 00:00:00,268548,br-gru,GRUPO_NET_SOLUTION,sym,any24,1,2,0,2
2022-05-01 00:00:00,268548,br-gru,GRUPO_NET_SOLUTION,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268548,br-gru,GRUPO_NET_SOLUTION,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268551,br-gru,DMC_Telecom,sym,any23,1,3,0,3
2022-05-01 00:00:00,268551,br-gru,DMC_Telecom,sym,any24,1,3,0,3
2022-05-01 00:00:00,268551,br-gru,DMC_Telecom,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268551,br-gru,DMC_Telecom,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268554,br-gru,JET_INTERNET,sym,any23,1,2,0,2
2022-05-01 00:00:00,268554,br-gru,JET_INTERNET,sym,any24,1,2,0,2
2022-05-01 00:00:00,268554,br-gru,JET_INTERNET,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268554,br-gru,JET_INTERNET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268556,br-gru,RG_CORREA_TELECOM,sym,any23,1,4,0,4
2022-05-01 00:00:00,268556,br-gru,RG_CORREA_TELECOM,sym,any24,1,4,0,4
2022-05-01 00:00:00,268556,br-gru,RG_CORREA_TELECOM,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268556,br-gru,RG_CORREA_TELECOM,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268560,br-gru,VIP_TELECOM,sym,any23,1,2,0,2
2022-05-01 00:00:00,268560,br-gru,VIP_TELECOM,sym,any24,1,2,0,2
2022-05-01 00:00:00,268560,br-gru,VIP_TELECOM,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268560,br-gru,VIP_TELECOM,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268561,br-gru,lykenet,Híbrido,any23,1,2,0,2
2022-05-01 00:00:00,268561,br-gru,lykenet,Híbrido,any24,1,2,0,2
2022-05-01 00:00:00,268561,br-gru,lykenet,Híbrido,asy23,1,2,0,2
2022-05-01 00:00:00,268561,br-gru,lykenet,Híbrido,asy24,1,2,0,2
2022-05-01 00:00:00,268568,br-gru,Implantar_Telecom,sym,any23,1,3,0,3
2022-05-01 00:00:00,268568,br-gru,Implantar_Telecom,sym,any24,1,3,0,3
2022-05-01 00:00:00,268568,br-gru,Implantar_Telecom,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268568,br-gru,Implantar_Telecom,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268581,br-gru,QNAX,sym,any23,1,7,0,7
2022-05-01 00:00:00,268581,br-gru,QNAX,sym,any24,1,7,0,7
2022-05-01 00:00:00,268581,br-gru,QNAX,sym,asy23,1,7,0,7
2022-05-01 00:00:00,268581,br-gru,QNAX,sym,asy24,1,7,0,7
2022-05-01 00:00:00,268589,br-poa,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268589,br-poa,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268589,br-poa,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268589,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268589,br-gru,BRDrive,sym,any23,1,2,0,2
2022-05-01 00:00:00,268589,br-gru,BRDrive,sym,any24,1,2,0,2
2022-05-01 00:00:00,268589,br-gru,BRDrive,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268589,br-gru,BRDrive,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268592,br-gru,CONEX,sym,any23,1,2,0,2
2022-05-01 00:00:00,268592,br-gru,CONEX,sym,any24,1,2,0,2
2022-05-01 00:00:00,268592,br-gru,CONEX,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268592,br-gru,CONEX,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268593,br-gru,7N,sym,any23,1,2,0,2
2022-05-01 00:00:00,268593,br-poa,7N,sym,any23,1,2,0,2
2022-05-01 00:00:00,268593,br-gru,7N,sym,any24,1,2,0,2
2022-05-01 00:00:00,268593,br-poa,7N,sym,any24,1,2,0,2
2022-05-01 00:00:00,268593,br-gru,7N,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268593,br-poa,7N,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268593,br-gru,7N,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268593,br-poa,7N,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268600,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268600,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268600,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268600,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268605,br-gru,SRG_Telecom,sym,any23,1,2,0,2
2022-05-01 00:00:00,268605,br-gru,SRG_Telecom,sym,any24,1,2,0,2
2022-05-01 00:00:00,268605,br-gru,SRG_Telecom,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268605,br-gru,SRG_Telecom,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268606,br-gru,Rede_Sul,sym,any23,1,2,0,2
2022-05-01 00:00:00,268606,br-gru,Rede_Sul,sym,any24,1,2,0,2
2022-05-01 00:00:00,268606,br-gru,Rede_Sul,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268606,br-gru,Rede_Sul,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268607,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268607,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268607,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268607,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268609,br-gru,W2A_TELECOM,sym,any23,1,3,0,3
2022-05-01 00:00:00,268609,br-gru,W2A_TELECOM,sym,any24,1,1,0,1
2022-05-01 00:00:00,268609,br-gru,W2A_TELECOM,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268609,br-gru,W2A_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268623,br-gru,VTEK,sym,any23,1,2,0,2
2022-05-01 00:00:00,268623,br-gru,VTEK,sym,any24,1,2,0,2
2022-05-01 00:00:00,268623,br-gru,VTEK,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268623,br-gru,VTEK,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268624,br-gru,Gamers_Club,sym,any23,1,4,0,4
2022-05-01 00:00:00,268624,br-gru,Gamers_Club,sym,any24,1,4,0,4
2022-05-01 00:00:00,268624,br-gru,Gamers_Club,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268624,br-gru,Gamers_Club,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268628,br-gru,ROX,sym,any23,1,2,0,2
2022-05-01 00:00:00,268628,br-gru,ROX,sym,any24,1,2,0,2
2022-05-01 00:00:00,268628,br-gru,ROX,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268628,br-gru,ROX,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268637,br-gru,Easy_Connection,sym,any23,1,3,0,3
2022-05-01 00:00:00,268637,br-gru,Easy_Connection,sym,any24,1,3,0,3
2022-05-01 00:00:00,268637,br-gru,Easy_Connection,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268637,br-gru,Easy_Connection,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268645,br-gru,FUTURE_DIGITAL,sym,any23,1,4,0,4
2022-05-01 00:00:00,268645,br-gru,FUTURE_DIGITAL,sym,any24,1,4,0,4
2022-05-01 00:00:00,268645,br-gru,FUTURE_DIGITAL,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268645,br-gru,FUTURE_DIGITAL,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268647,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268647,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268647,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268647,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268658,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268658,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268658,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268658,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268661,br-gru,INFRANET,sym,any23,1,2,0,2
2022-05-01 00:00:00,268661,br-gru,INFRANET,sym,any24,1,2,0,2
2022-05-01 00:00:00,268661,br-gru,INFRANET,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268661,br-gru,INFRANET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268665,br-gru,TEONET,sym,any23,1,2,0,2
2022-05-01 00:00:00,268665,br-gru,TEONET,sym,any24,1,2,0,2
2022-05-01 00:00:00,268665,br-gru,TEONET,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268665,br-gru,TEONET,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268668,br-gru,Silvernet,sym,any23,1,3,0,3
2022-05-01 00:00:00,268668,br-gru,Silvernet,sym,any24,1,3,0,3
2022-05-01 00:00:00,268668,br-gru,Silvernet,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268668,br-gru,Silvernet,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268671,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268671,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268671,br-poa,RLNETPOA,sym,any23,1,3,0,3
2022-05-01 00:00:00,268671,br-gru,RLNETPOA,sym,any24,1,3,0,3
2022-05-01 00:00:00,268671,br-poa,RLNETPOA,sym,any24,1,3,0,3
2022-05-01 00:00:00,268671,br-poa,RLNETPOA,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268671,br-gru,RLNETPOA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268671,br-poa,RLNETPOA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268676,br-gru,ATUATEC,sym,any23,1,2,0,2
2022-05-01 00:00:00,268676,br-gru,ATUATEC,sym,any24,1,2,0,2
2022-05-01 00:00:00,268676,br-gru,ATUATEC,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268676,br-gru,ATUATEC,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268678,br-gru,CSI,sym,any23,1,4,0,4
2022-05-01 00:00:00,268678,br-gru,CSI,sym,any24,1,4,0,4
2022-05-01 00:00:00,268678,br-gru,CSI,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268678,br-gru,CSI,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268684,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268684,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268684,br-gru,Ponto_Certo_Internet,sym,any24,1,1,0,1
2022-05-01 00:00:00,268684,br-gru,Ponto_Certo_Internet,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268685,br-gru,DCV_Host_One,sym,any23,1,1,0,1
2022-05-01 00:00:00,268685,br-gru,DCV_Host_One,sym,any24,1,1,0,1
2022-05-01 00:00:00,268685,br-gru,DCV_Host_One,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268685,br-gru,DCV_Host_One,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268689,br-gru,Linkar_Telecom,asy_out,any23,1,3,0,3
2022-05-01 00:00:00,268689,br-gru,Linkar_Telecom,asy_out,any24,1,3,0,3
2022-05-01 00:00:00,268689,br-gru,Linkar_Telecom,asy_out,asy23,1,3,0,3
2022-05-01 00:00:00,268689,br-gru,Linkar_Telecom,asy_out,asy24,1,3,0,3
2022-05-01 00:00:00,268696,br-gru,TUDDO_INTERNET_s1,sym,any23,1,1,0,1
2022-05-01 00:00:00,268696,br-gru,TUDDO_INTERNET_s1,sym,any24,1,1,0,1
2022-05-01 00:00:00,268696,br-gru,TUDDO_INTERNET_s1,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268696,br-gru,TUDDO_INTERNET_s1,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268698,br-gru,CONNECT_CEU,sym,any23,1,3,0,3
2022-05-01 00:00:00,268698,br-gru,CONNECT_CEU,sym,any24,1,3,0,3
2022-05-01 00:00:00,268698,br-gru,CONNECT_CEU,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268698,br-gru,CONNECT_CEU,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268699,br-gru,SOLPTEC,sym,any23,1,2,0,2
2022-05-01 00:00:00,268699,br-gru,SOLPTEC,sym,any24,1,2,0,2
2022-05-01 00:00:00,268699,br-gru,SOLPTEC,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268699,br-gru,SOLPTEC,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268708,br-gru,POP_Fibra_s1,sym,any23,1,3,0,3
2022-05-01 00:00:00,268708,br-gru,POP_Fibra_s1,sym,any24,1,3,0,3
2022-05-01 00:00:00,268708,br-gru,POP_Fibra_s1,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268708,br-gru,POP_Fibra_s1,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268710,br-gru,YES_FIBRA,sym,any23,1,1,0,1
2022-05-01 00:00:00,268710,br-gru,YES_FIBRA,sym,any24,1,1,0,1
2022-05-01 00:00:00,268710,br-gru,YES_FIBRA,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268710,br-gru,YES_FIBRA,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268726,br-gru,TOPNET,sym,any23,1,1,0,1
2022-05-01 00:00:00,268726,br-gru,TOPNET,sym,any24,1,1,0,1
2022-05-01 00:00:00,268726,br-gru,TOPNET,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268726,br-gru,TOPNET,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268729,br-gru,Wnett_Fibra,sym,any23,1,3,0,3
2022-05-01 00:00:00,268729,br-gru,Wnett_Fibra,sym,any24,1,3,0,3
2022-05-01 00:00:00,268729,br-gru,Wnett_Fibra,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268729,br-gru,Wnett_Fibra,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268730,br-gru,Master_Via_Telecom,sym,any23,1,1,0,1
2022-05-01 00:00:00,268730,br-gru,Master_Via_Telecom,sym,any24,1,1,0,1
2022-05-01 00:00:00,268730,br-gru,Master_Via_Telecom,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268730,br-gru,Master_Via_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268732,br-gru,ConectaLink,sym,any23,1,1,0,1
2022-05-01 00:00:00,268732,br-gru,ConectaLink,sym,any24,1,1,0,1
2022-05-01 00:00:00,268732,br-gru,ConectaLink,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268732,br-gru,ConectaLink,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268735,br-gru,ELETROSAT_TELECOM,sym,any23,1,3,0,3
2022-05-01 00:00:00,268735,br-gru,ELETROSAT_TELECOM,sym,any24,1,3,0,3
2022-05-01 00:00:00,268735,br-gru,ELETROSAT_TELECOM,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268735,br-gru,ELETROSAT_TELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268737,br-gru,Conect_Telecom,sym,any23,1,1,0,1
2022-05-01 00:00:00,268737,br-gru,Conect_Telecom,sym,any24,1,1,0,1
2022-05-01 00:00:00,268737,br-gru,Conect_Telecom,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268737,br-gru,Conect_Telecom,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268747,br-gru,L_C_S_WIFI_LTDA,sym,any23,1,3,0,3
2022-05-01 00:00:00,268747,br-gru,L_C_S_WIFI_LTDA,sym,any24,1,3,0,3
2022-05-01 00:00:00,268747,br-gru,L_C_S_WIFI_LTDA,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268747,br-gru,L_C_S_WIFI_LTDA,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268749,br-gru,EURONETT,sym,any23,1,1,0,1
2022-05-01 00:00:00,268749,br-gru,EURONETT,sym,any24,1,2,0,2
2022-05-01 00:00:00,268749,br-gru,EURONETT,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268749,br-gru,EURONETT,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268761,br-poa,NOWA_TELECOM,sym,any23,1,1,0,1
2022-05-01 00:00:00,268761,br-poa,NOWA_TELECOM,sym,any24,1,1,0,1
2022-05-01 00:00:00,268761,br-poa,NOWA_TELECOM,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268761,br-poa,NOWA_TELECOM,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268772,br-gru,Fast_Fiber_Connection,sym,any23,1,1,0,1
2022-05-01 00:00:00,268772,br-gru,Fast_Fiber_Connection,sym,any24,1,1,0,1
2022-05-01 00:00:00,268772,br-gru,Fast_Fiber_Connection,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268772,br-gru,Fast_Fiber_Connection,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268787,br-gru,SeuWIFI,sym,any23,1,2,0,2
2022-05-01 00:00:00,268787,br-gru,SeuWIFI,sym,any24,1,2,0,2
2022-05-01 00:00:00,268787,br-gru,SeuWIFI,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268787,br-gru,SeuWIFI,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268789,br-gru,Mustanet,sym,any23,1,2,0,2
2022-05-01 00:00:00,268789,br-gru,Mustanet,sym,any24,1,2,0,2
2022-05-01 00:00:00,268789,br-gru,Mustanet,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268789,br-gru,Mustanet,sym,asy24,1,2,0,2
2022-05-01 00:00:00,268793,br-gru,Restarty_Tech,sym,any23,1,2,0,2
2022-05-01 00:00:00,268793,br-gru,Restarty_Tech,sym,any24,1,2,0,2
2022-05-01 00:00:00,268793,br-gru,Restarty_Tech,sym,asy23,1,2,0,2
2022-05-01 00:00:00,268793,br-gru,Restarty_Tech,sym,asy24,1,2,0,2
2022-05-01 00:00:00,2688,br-gru,ATT-100Mb,sym,any23,1,29,8,21
2022-05-01 00:00:00,2688,br-gru,ATT-100Mb,sym,any24,1,29,8,21
2022-05-01 00:00:00,2688,br-gru,ATT-100Mb,sym,asy23,1,29,8,21
2022-05-01 00:00:00,2688,br-gru,ATT-100Mb,sym,asy24,1,29,8,21
2022-05-01 00:00:00,268805,br-gru,CS_INFO,sym,any23,1,3,0,3
2022-05-01 00:00:00,268805,br-gru,CS_INFO,sym,any24,1,3,0,3
2022-05-01 00:00:00,268805,br-gru,CS_INFO,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268805,br-gru,CS_INFO,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268818,br-gru,Kobertura_Telecom,sym,any23,1,4,0,4
2022-05-01 00:00:00,268818,br-gru,Kobertura_Telecom,sym,any24,1,4,0,4
2022-05-01 00:00:00,268818,br-gru,Kobertura_Telecom,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268818,br-gru,Kobertura_Telecom,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268819,br-gru,Mimo_Net_Ltda,sym,any23,1,4,0,4
2022-05-01 00:00:00,268819,br-gru,Mimo_Net_Ltda,sym,any24,1,4,0,4
2022-05-01 00:00:00,268819,br-gru,Mimo_Net_Ltda,sym,asy23,1,4,0,4
2022-05-01 00:00:00,268819,br-gru,Mimo_Net_Ltda,sym,asy24,1,4,0,4
2022-05-01 00:00:00,268821,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268821,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268821,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268821,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268824,br-gru,CONNECT_MAX,asy_out,any23,1,3,0,3
2022-05-01 00:00:00,268824,br-gru,CONNECT_MAX,asy_out,asy23,1,3,0,3
2022-05-01 00:00:00,268824,br-gru,CONNECT_MAX,sym,any24,1,3,0,3
2022-05-01 00:00:00,268824,br-gru,CONNECT_MAX,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268829,br-gru,Jaragua,sym,any23,1,3,0,3
2022-05-01 00:00:00,268829,br-gru,Jaragua,sym,any24,1,3,0,3
2022-05-01 00:00:00,268829,br-gru,Jaragua,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268829,br-gru,Jaragua,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268843,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268843,br-poa,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,268843,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268843,br-poa,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,268843,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268843,br-poa,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,268843,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268843,br-poa,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,268853,br-gru,Realnet,sym,any23,1,3,0,3
2022-05-01 00:00:00,268853,br-gru,Realnet,sym,any24,1,3,0,3
2022-05-01 00:00:00,268853,br-gru,Realnet,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268853,br-gru,Realnet,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268859,br-gru,Inforadio_Comunicacao_Multimidia,sym,any23,1,3,0,3
2022-05-01 00:00:00,268859,br-gru,Inforadio_Comunicacao_Multimidia,sym,any24,1,3,0,3
2022-05-01 00:00:00,268859,br-gru,Inforadio_Comunicacao_Multimidia,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268859,br-gru,Inforadio_Comunicacao_Multimidia,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268860,br-gru,74JCTELECOM,sym,any23,1,3,0,3
2022-05-01 00:00:00,268860,br-gru,74JCTELECOM,sym,any24,1,3,0,3
2022-05-01 00:00:00,268860,br-gru,74JCTELECOM,sym,asy23,1,3,0,3
2022-05-01 00:00:00,268860,br-gru,74JCTELECOM,sym,asy24,1,3,0,3
2022-05-01 00:00:00,268862,br-gru,CMI_Brazil,sym,any23,1,1,0,1
2022-05-01 00:00:00,268862,br-gru,CMI_Brazil,sym,any24,1,1,0,1
2022-05-01 00:00:00,268862,br-gru,CMI_Brazil,sym,asy23,1,1,0,1
2022-05-01 00:00:00,268862,br-gru,CMI_Brazil,sym,asy24,1,1,0,1
2022-05-01 00:00:00,268866,br-gru,JettCom,sym,any23,1,2,0,2
2022-05-01 00:00:00,268866,br-gru,JettCom,sym,any24,1,2,0,2
